text_sample,actual_class,ttr,tree_depth,adj_noun_ratio,flesch_kincaid,semicolon_density,comma_density,pred_tier_a_xgb,pred_tier_b_ffnn,pred_tier_c_transformer,all_correct,deceptive_sample
"She had suffered very much from cramp after dancing, and her first attempt to mount the bank brought on such a return of it as made her absolutely powerless and in this state, and exceedingly terrified, she had been obliged to remain. How the trampers might have behaved, had the young ladies been more courageous, must be doubtful; but such an invitation for attack could not be resisted; and Harriet was soon assailed by half a dozen children, headed by a stout woman and a great boy, all clamorous, and impertinent in look, though not absolutely in word. More and more frightened, she immediately promised them money, and taking out her purse, gave them a shilling, and begged them not to want more, or to use her ill.",human,0.75,9.0,0.55,17.735937500000002,2.0,14.0,human,human,human,True,False
"“Blood is thicker than water,” the old adage proclaims, yet this sentiment often simplifies a far more nuanced reality. Familial duty isn’t automatically conferred by genetics; it’s actively cultivated through consistent effort, shared experiences, and mutual respect. A dysfunctional family, riddled with conflict and negativity, doesn’t automatically warrant unwavering loyalty. In such circumstances, prioritizing one’s own well-being – even if that means establishing emotional distance – can be a necessary act of self-preservation. Duty, in this context, shifts from blind obedience to a conscious decision about the kind of relationships one chooses to nurture, recognizing that healthy boundaries are essential for personal growth.",ai_neutral,0.85,7.2,0.5925925925925926,16.822653465346537,1.0,10.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Patches of poor rye where corn should have been, patches of poor peas and beans, patches of most coarse vegetable substitutes for wheat. On inanimate nature, as on the men and women who cultivated it, a prevalent tendency towards an appearance of vegetating unwillingly--a dejected disposition to give up, and wither away. Monsieur the Marquis in his travelling carriage (which might have been lighter), conducted by four post-horses and two postilions, fagged up a steep hill. A blush on the countenance of Monsieur the Marquis was no impeachment of his high breeding; it was not from within; it was occasioned by an external circumstance beyond his control--the setting sun.",human,0.72,7.5,0.3448275862068966,13.549426605504587,2.0,7.0,human,human,human,True,False
"There exists, within the bustling heart of London, a peculiar trade – the purveyors of false memories. Not outright fabrications, understand, but carefully curated trinkets and tales designed to evoke a longing for a simpler, more innocent past. A chipped teacup, purportedly belonging to a beloved grandmother; a faded photograph of a rural village, promising idyllic tranquility. These merchants prey upon the adult’s regret, offering a fleeting solace in the illusion of recaptured youth. Yet, the very act of seeking such artificial comfort betrays the depth of the loss. For true innocence, once departed, cannot be purchased or recreated, only mourned – a phantom limb aching with the memory of what once was, and can never be again.",ai_mimicked,0.8,7.0,0.5925925925925926,12.396551724137932,1.0,13.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Consider the modern phenomenon of ‘influencer’ culture; it presents a fascinating case study in the commodification of morality. While not inherently corrupt, the relentless pursuit of validation through likes and sponsorships can incentivize the presentation of a curated, often inauthentic, self. Ethical boundaries blur when personal values are sacrificed for financial gain, and endorsements are given to products or services without genuine belief in their merit. This isn’t simply individual dishonesty, but a systemic pressure to prioritize profit over integrity, subtly shaping consumer expectations and normalizing a transactional approach to authenticity. The long-term consequences for societal values remain to be seen.",ai_neutral,0.82,6.6,0.4242424242424242,17.523643564356437,1.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"On the way home, if I had been in a humour for talking, the talk must have been all on my side, for Mr. Wopsle parted from us at the door of the Jolly Bargemen, and Joe went all the way home with his mouth wide open, to rinse the rum out with as much air as possible. But I was in a manner stupefied by this turning up of my old misdeed and old acquaintance, and could think of nothing else. My sister was not in a very bad temper when we presented ourselves in the kitchen, and Joe was encouraged by that unusual circumstance to tell her about the bright shilling.",human,0.7,8.0,0.4444444444444444,10.88236725663717,0.0,7.0,human,human,human,True,False
"Is it truly possible to believe in a meritocracy when the starting lines are so drastically different for everyone? Social stratification, the hierarchical arrangement of individuals and groups in societies, isn’t simply about individual achievement; it’s a system built on inherited advantage and systemic disadvantage. Access to quality education, healthcare, and even nutritious food are powerfully correlated with socioeconomic status, creating a self-perpetuating cycle. Those born into privilege often have opportunities unavailable to others, not necessarily due to superior talent, but due to the resources at their disposal. This isn’t to diminish hard work, but to acknowledge that the playing field is fundamentally uneven, and upward mobility, while possible, remains statistically challenging for those at the bottom. The illusion of equal opportunity masks a deeply ingrained structural inequality.",ai_neutral,0.81,6.666666666666667,0.5142857142857142,18.0815625,1.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The second, was his having sat talking with her nearly half an hour before Emma came back from her visit, the very last morning of his being at Hartfield though, when he first came in, he had said that he could not stay five minutes and his having told her, during their conversation, that though he must go to London, it was very much against his inclination that he left home at all, which was much more (as Emma felt) than he had acknowledged to her. The superior degree of confidence towards Harriet, which this one article marked, gave her severe pain.",human,0.71,8.5,0.5,20.611764705882354,0.0,10.0,human,human,human,True,False
"But I am willing to hope the best, and that his character has been misunderstood. Thoughtless and indiscreet I can easily believe him, but this step (and let us rejoice over it) marks nothing bad at heart. His choice is disinterested at least, for he must know my father can give her nothing. Our poor mother is sadly grieved. My father bears it better. How thankful am I, that we never let them know what has been said against him; we must forget it ourselves. They were off Saturday night about twelve, as is conjectured, but were not missed till yesterday morning at eight.",human,0.74,4.714285714285714,0.7272727272727273,6.429285714285715,1.0,6.0,human,human,human,True,False
"It is a truth universally acknowledged, that a young lady possessed of a romantic disposition must, at some point, encounter a disappointment to her affections. Not, perhaps, a total absence of return, for that would be too easily discerned and avoided; but a return so qualified, so tempered by prudence or circumstance, as to leave the heart strangely unsatisfied. Miss Elmsworth, for instance, had captivated Captain Fenton with her vivacity and accomplishments, yet found his attentions curtailed by the necessity of maintaining his position within society – a position which, it seemed, could not comfortably accommodate a wife of modest fortune. The consequence was a lingering regret, not for a lost love precisely, but for the vanished possibility of a happiness perpetually deferred, a state of being far more painful than outright rejection. Such delicate wounds, one suspects, are far more common than the dramatic tragedies favoured by novelists.",ai_mimicked,0.77,9.0,0.3939393939393939,16.524270270270268,1.0,18.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"D'Aulnais is the name of his mother's family.” Madame Defarge knitted steadily, but the intelligence had a palpable effect upon her husband. Do what he would, behind the little counter, as to the striking of a light and the lighting of his pipe, he was troubled, and his hand was not trustworthy. The spy would have been no spy if he had failed to see it, or to record it in his mind. Having made, at least, this one hit, whatever it might prove to be worth, and no customers coming in to help him to any other, Mr. Barsad paid for what he had drunk, and took his leave: taking occasion to say, in a genteel manner, before he departed, that he looked forward to the pleasure of seeing Monsieur and Madame Defarge again.",human,0.72,7.2,0.4285714285714285,9.267962962962963,0.0,15.0,human,human,human,True,False
"The injury to his chest (which rendered his breathing extremely painful) he thought he had received against the side of the galley. He added that he did not pretend to say what he might or might not have done to Compeyson, but that, in the moment of his laying his hand on his cloak to identify him, that villain had staggered up and staggered back, and they had both gone overboard together, when the sudden wrenching of him (Magwitch) out of our boat, and the endeavour of his captor to keep him in it, had capsized us. He told me in a whisper that they had gone down fiercely locked in each other's arms, and that there had been a struggle under water, and that he had disengaged himself, struck out, and swum away.",human,0.64,9.0,0.1875,17.416567164179103,0.0,11.0,human,human,human,True,False
"The relentless pursuit of curated online personas highlights a particularly modern facet of social expectations. Platforms designed for connection frequently foster comparison, prompting individuals to present idealized versions of themselves. This isn’t simply vanity; it’s a response to perceived social pressures – the expectation of constant happiness, success, and aesthetic perfection. Consequently, authenticity suffers, replaced by a performance designed to garner validation in the form of likes and followers. This cycle can be deeply damaging, contributing to anxiety, depression, and a distorted sense of self-worth. Breaking free requires a conscious effort to prioritize genuine connection over superficial approval, and to recognize that the highlight reels of others rarely reflect the full complexity of lived experience.",ai_neutral,0.79,8.5,0.4571428571428571,16.144561403508774,1.0,9.0,ai_neutral,ai_neutral,ai_neutral,True,False
"My character has ever been celebrated for its sincerity and frankness; and in a cause of such moment as this, I shall certainly not depart from it. A report of a most alarming nature reached me two days ago. I was told, that not only your sister was on the point of being most advantageously married, but that you--that Miss Elizabeth Bennet would, in all likelihood, be soon afterwards united to my nephew--my own nephew, Mr. Darcy. Though I know it must be a scandalous falsehood, though I would not injure him so much as to suppose the truth of it possible, I instantly resolved on setting off for this place, that I might make my sentiments known to you.”",human,0.74,8.0,0.3529411764705882,13.121666666666666,1.0,9.0,human,human,human,True,False
"She must not flatter herself that he thought of her dancing, but if he were criticising her behaviour, she did not feel afraid. There was nothing like flirtation between her and her partner. They seemed more like cheerful, easy friends, than lovers. That Frank Churchill thought less of her than he had done, was indubitable. The anxious cares, the incessant attentions of Mrs. Weston, were not thrown away. Every body seemed happy; and the praise of being a delightful ball, which is seldom bestowed till after a ball has ceased to be, was repeatedly given in the very beginning of the existence of this.",human,0.73,6.333333333333333,0.7142857142857143,7.563901098901102,1.0,9.0,human,human,human,True,False
"My father thought you would get on more agreeably through to-morrow with me than with him, and might like to take a walk about London. I am sure I shall be very happy to show London to you. As to our table, you won't find that bad, I hope, for it will be supplied from our coffee-house here, and (it is only right I should add) at your expense, such being Mr. Jaggers's directions. As to our lodging, it's not by any means splendid, because I have my own bread to earn, and my father hasn't anything to give me, and I shouldn't be willing to take it, if he had.",human,0.74,6.0,0.5833333333333334,10.646914414414416,0.0,11.0,human,human,human,True,False
"But, to any mind, I thought, the connection here was clear and straight. What more could I hope to do by prolonging the interview? I had succeeded on behalf of Herbert, Miss Havisham had told me all she knew of Estella, I had said and done what I could to ease her mind. No matter with what other words we parted; we parted. Twilight was closing in when I went downstairs into the natural air. I called to the woman who had opened the gate when I entered, that I would not trouble her just yet, but would walk round the place before leaving.",human,0.69,5.666666666666667,0.5,6.373846153846156,1.0,7.0,human,human,human,True,False
"If I wanted any further proof of the strictly philosophical nature of the conduct of these young gentlemen in their very delicate predicament, I should at once find it in the fact (also recorded in a foregoing part of this narrative), of their quitting the pursuit, when the general attention was fixed upon Oliver; and making immediately for their home by the shortest possible cut. Although I do not mean to assert that it is usually the practice of renowned and learned sages, to shorten the road to any great conclusion (their course indeed being rather to lengthen the distance, by various circumlocutions and discursive staggerings, like unto those in which drunken men under the pressure of a too mighty flow of ideas, are prone to indulge); still, I do mean to say, and do say distinctly, that it is the invariable practice of many mighty philosophers, in carrying out their theories, to evince great wisdom and foresight in providing against every possible contingency which can be supposed at all likely to affect themselves.",human,0.74,13.0,0.6333333333333333,37.5319540229885,2.0,12.0,human,human,human,True,False
"One observes, with a degree of detached amusement, the lengths to which individuals will go to justify their own actions, particularly when those actions are demonstrably imprudent. Mr. Ashworth, having squandered a considerable portion of his inheritance upon speculative ventures, now attributes his financial difficulties not to his own recklessness, but to the machinations of unscrupulous merchants and the general instability of the market. He speaks of misfortune with the air of a martyr, entirely absolving himself of any responsibility. It is a curious phenomenon, this capacity for self-exculpation, and one which speaks volumes about the human tendency to preserve a favourable opinion of oneself, even in the face of overwhelming evidence to the contrary.",ai_mimicked,0.73,8.25,0.4,18.299021739130435,0.0,10.0,human,ai_mimicked,ai_mimicked,False,False
"She must laugh at such a close! Such an end of the doleful disappointment of five weeks back! Such a heart such a Harriet! Now there would be pleasure in her returning Every thing would be a pleasure. It would be a great pleasure to know Robert Martin. High in the rank of her most serious and heartfelt felicities, was the reflection that all necessity of concealment from Mr. Knightley would soon be over. The disguise, equivocation, mystery, so hateful to her to practise, might soon be over. She could now look forward to giving him that full and perfect confidence which her disposition was most ready to welcome as a duty.",human,0.66,6.0,0.5263157894736842,6.541904761904764,0.0,5.0,human,human,human,True,False
"“The problem is not that we are striving to be more equal,” as John Rawls argued, “but that we are not striving enough.” This sentiment highlights a crucial point: acknowledging social inequality isn’t about demanding identical outcomes, but about ensuring a baseline level of dignity and opportunity for all. The current level of disparity isn’t merely an economic issue; it’s a moral one. Extreme wealth concentration, coupled with widespread precarity, creates a society fractured by distrust and instability. A more equitable distribution of resources isn’t about punishing success, but about investing in human potential and fostering a more resilient and inclusive society.",ai_neutral,0.75,6.0,0.5833333333333334,15.271882352941176,1.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Neither would Mr. Knightley's downright, decided, commanding sort of manner, though it suits him very well; his figure, and look, and situation in life seem to allow it; but if any young man were to set about copying him, he would not be sufferable. On the contrary, I think a young man might be very safely recommended to take Mr. Elton as a model. Mr. Elton is good-humoured, cheerful, obliging, and gentle. He seems to me to be grown particularly gentle of late. I do not know whether he has any design of ingratiating himself with either of us, Harriet, by additional softness, but it strikes me that his manners are softer than they used to be.",human,0.73,6.6,0.75,8.880708180708183,2.0,13.0,human,human,human,True,False
"Emma hung about him affectionately, and smiled, and said it must be so; and that he must not class her with Isabella and Mrs. Weston, whose marriages taking them from Hartfield, had, indeed, made a melancholy change: but she was not going from Hartfield; she should be always there; she was introducing no change in their numbers or their comforts but for the better; and she was very sure that he would be a great deal the happier for having Mr. Knightley always at hand, when he were once got used to the idea. Did he not love Mr. Knightley very much?",human,0.7,6.5,0.625,8.793450980392159,4.0,7.0,human,human,human,True,False
"The goodness of the minor characters in Pride and Prejudice has been already alluded to, and it makes a detailed dwelling on their beauties difficult in any space, and impossible in this. Mrs. Bennet we have glanced at, and it is not easy to say whether she is more exquisitely amusing or more horribly true. Much the same may be said of Kitty and Lydia; but it is not every author, even of genius, who would have differentiated with such unerring skill the effects of folly and vulgarity of intellect and disposition working upon the common weaknesses of woman at such different ages.",human,0.74,9.333333333333334,0.7058823529411765,16.70291262135922,1.0,5.0,human,human,human,True,False
"In such a situation as that, where there seemed nothing to tempt the avarice or the vanity of any living creature, how could I suppose, when she so earnestly, so warmly insisted on sharing my fate, whatever it might be, that any thing but the most disinterested affection was her inducement? And even now, I cannot comprehend on what motive she acted, or what fancied advantage it could be to her, to be fettered to a man for whom she had not the smallest regard, and who had only two thousand pounds in the world. She could not foresee that Colonel Brandon would give me a living.”",human,0.71,7.666666666666667,0.1333333333333333,15.192897196261685,0.0,10.0,human,human,human,True,False
"One often hears it said that merit will out, that true worth will inevitably be recognised, regardless of birth or fortune. A pleasing sentiment, to be sure, and one which undoubtedly appeals to the romantic inclinations of youth. Yet, a more sober observation of society reveals a rather different truth. A man of genuine talent, lacking the advantages of a good connection, may well struggle for years, his abilities unappreciated, his efforts thwarted by the prejudices of those in power. Whilst a gentleman of mediocre intellect, but possessing a venerable lineage and a substantial estate, will find doors opening before him with remarkable ease. It is a harsh reality, but one which any sensible observer must acknowledge.",ai_mimicked,0.77,6.166666666666667,0.5185185185185185,12.891923076923078,0.0,12.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"It was a dark winter day, and what with the shadows within, and what with the shadows without, he could but dimly discern the others who were brought there to have their arms bound. Some were standing; some seated. Some were lamenting, and in restless motion; but, these were few. The great majority were silent and still, looking fixedly at the ground. As he stood by the wall in a dim corner, while some of the fifty-two were brought in after him, one man stopped in passing, to embrace him, as having a knowledge of him. It thrilled him with a great dread of discovery; but the man went on.",human,0.65,5.333333333333333,0.4375,6.578181818181818,3.0,10.0,human,human,human,True,False
"The subject was a suggestive one to me, and I thought about it in silence. Mr. Wopsle, as the ill-requited uncle of the evening's tragedy, fell to meditating aloud in his garden at Camberwell. Orlick, with his hands in his pockets, slouched heavily at my side. It was very dark, very wet, very muddy, and so we splashed along. Now and then, the sound of the signal cannon broke upon us again, and again rolled sulkily along the course of the river. I kept myself to myself and my thoughts. Mr. Wopsle died amiably at Camberwell, and exceedingly game on Bosworth Field, and in the greatest agonies at Glastonbury.",human,0.67,5.714285714285714,0.2941176470588235,8.453499344692005,0.0,12.0,human,human,human,True,False
"The curated perfection displayed across social media platforms exemplifies a particularly insidious facet of contemporary social expectations. What was once a relatively private pursuit of self-improvement has morphed into a public performance, judged by metrics of likes and followers. This constant visibility fosters a climate of comparison, where individuals feel compelled to present an idealized version of themselves, masking vulnerabilities and struggles. Consequently, genuine connection suffers, replaced by a superficial exchange of carefully constructed narratives. The expectation to ‘have it all’ – a thriving career, a fulfilling relationship, a picture-perfect family – becomes a source of anxiety and inadequacy, particularly for those whose realities deviate from this narrow standard.",ai_neutral,0.79,8.0,0.40625,18.230766355140197,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Boys have generally excellent appetites. Oliver Twist and his companions suffered the tortures of slow starvation for three months: at last they got so voracious and wild with hunger, that one boy, who was tall for his age, and hadn't been used to that sort of thing (for his father had kept a small cook-shop), hinted darkly to his companions, that unless he had another basin of gruel per diem, he was afraid he might some night happen to eat the boy who slept next him, who happened to be a weakly youth of tender age. He had a wild, hungry eye; and they implicitly believed him.",human,0.72,6.666666666666667,0.5,14.531214953271029,1.0,8.0,ai_neutral,human,human,False,False
"It is a truth universally acknowledged, that a young lady of fortune must be in want of a husband – or, at the very least, a suitable establishment wherein to exercise her accomplishments. Yet, the precise *nature* of that suitability is a matter of perpetual debate, and often dictated less by genuine affection than by the cold calculations of family consequence. One observes, with a degree of detached amusement, the frantic efforts expended to secure a match which promises not happiness, perhaps, but security; a comfortable income being deemed a far more reliable foundation for contentment than any romantic sensibility. The young lady herself, frequently possessing little agency in the matter, is expected to suppress any inconvenient inclinations and embrace the prospect of a connection advantageous to her parents, a sacrifice deemed necessary for the preservation of family honour and the avoidance of social disgrace.",ai_mimicked,0.78,8.5,0.4615384615384615,20.575,1.0,12.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Among the echoes then, there would arise the sound of footsteps at her own early grave; and thoughts of the husband who would be left so desolate, and who would mourn for her so much, swelled to her eyes, and broke like waves. That time passed, and her little Lucie lay on her bosom. Then, among the advancing echoes, there was the tread of her tiny feet and the sound of her prattling words. Let greater echoes resound as they would, the young mother at the cradle side could always hear those coming. They came, and the shady house was sunny with a child's laugh, and the Divine friend of children, to whom in her trouble she had confided hers, seemed to take her child in his arms, as He took the child of old, and made it a sacred joy to her.",human,0.64,6.2,0.3793103448275862,10.004559440559444,1.0,14.0,human,human,human,True,False
"I always said it must be so, at last. I was sure you could not be so beautiful for nothing! I remember, as soon as ever I saw him, when he first came into Hertfordshire last year, I thought how likely it was that you should come together. Oh, he is the handsomest young man that ever was seen!” Wickham, Lydia, were all forgotten. Jane was beyond competition her favourite child. At that moment she cared for no other. Her younger sisters soon began to make interest with her for objects of happiness which she might in future be able to dispense.",human,0.75,5.0,1.0,5.347205882352942,0.0,7.0,human,human,human,True,False
"It was the always-vain endeavour to discharge my poor mother's trust that first brought my fatal presence near you. Good could never come of such evil, a happier end was not in nature to so unhappy a beginning. Be comforted, and forgive me. As he was drawn away, his wife released him, and stood looking after him with her hands touching one another in the attitude of prayer, and with a radiant look upon her face, in which there was even a comforting smile. As he went out at the prisoners' door, she turned, laid her head lovingly on her father's breast, tried to speak to him, and fell at his feet.",human,0.79,6.0,0.3809523809523809,9.054928571428572,0.0,10.0,human,human,human,True,False
"The pervasive social media highlight reel significantly complicates modern romantic disillusionment. Where past generations might have grieved privately, today’s heartbreak often plays out against a backdrop of curated happiness. Seeing an ex move on, seemingly effortlessly, through filtered photos and carefully worded updates can exacerbate feelings of inadequacy and rejection. This isn’t necessarily indicative of their actual emotional state, but the constant exposure to a performative version of reality fuels comparison and hinders genuine healing. The pressure to present a ‘strong’ and ‘independent’ front further isolates individuals, preventing them from fully processing the pain and vulnerability inherent in loss. It’s a uniquely 21st-century grief, amplified by the digital echo chamber.",ai_neutral,0.87,6.666666666666667,0.5714285714285714,16.34,0.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"And now let me have a look at my gentleman agen.” Once more, he took me by both hands and surveyed me with an air of admiring proprietorship: smoking with great complacency all the while. It appeared to me that I could do no better than secure him some quiet lodging hard by, of which he might take possession when Herbert returned: whom I expected in two or three days. That the secret must be confided to Herbert as a matter of unavoidable necessity, even if I could have put the immense relief I should derive from sharing it with him out of the question, was plain to me.",human,0.78,8.5,0.4,11.384288990825684,0.0,4.0,human,human,human,True,False
"He had, by that time, realised an easy competence enough to secure the purchase of a little estate adjoining Highbury, which he had always longed for enough to marry a woman as portionless even as Miss Taylor, and to live according to the wishes of his own friendly and social disposition. It was now some time since Miss Taylor had begun to influence his schemes; but as it was not the tyrannic influence of youth on youth, it had not shaken his determination of never settling till he could purchase Randalls, and the sale of Randalls was long looked forward to; but he had gone steadily on, with these objects in view, till they were accomplished.",human,0.64,13.0,0.4705882352941176,24.1196551724138,2.0,8.0,human,human,human,True,False
"HE ENCOUNTERS ON THE ROAD A STRANGE SORT OF YOUNG GENTLEMAN Oliver reached the stile at which the by-path terminated; and once more gained the high-road. It was eight o'clock now. Though he was nearly five miles away from the town, he ran, and hid behind the hedges, by turns, till noon, fearing that he might be pursued and overtaken. Then he sat down to rest by the side of the milestone, and began to think, for the first time, where he had better go and try to live. The stone by which he was seated, bore, in large characters, an intimation that it was just seventy miles from that spot to London.",human,0.71,6.4,0.3,8.365592920353983,1.0,11.0,human,human,human,True,False
"Mrs. Hurst and her sister allowed it to be so; but still they admired her and liked her, and pronounced her to be a sweet girl, and one whom they should not object to know more of. Miss Bennet was therefore established as a sweet girl; and their brother felt authorized by such commendation to think of her as he chose. ] Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate. Sir William Lucas had been formerly in trade in Meryton, where he had made a tolerable fortune, and risen to the honour of knighthood by an address to the king during his mayoralty.",human,0.7,7.0,0.5,11.762272727272729,2.0,4.0,human,human,human,True,False
"Consider the insidious nature of manufactured romance – the curated online personas, the grand gestures designed for social media validation, the pressure to conform to unrealistic relationship ideals. Disillusionment in the modern age is often compounded by the awareness that much of what we perceive as “love” is performative. The gap between the projected image and the lived reality can be particularly jarring, leading to a sense of betrayal not just by a partner, but by the very concept of romance itself. This breeds cynicism and a reluctance to invest emotionally, fearing further disappointment. Breaking free from this cycle requires a conscious effort to prioritize authenticity and genuine connection over superficial displays of affection.",ai_neutral,0.76,7.4,0.5333333333333333,15.779752212389385,0.0,5.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Lucy was naturally clever; her remarks were often just and amusing; and as a companion for half an hour Elinor frequently found her agreeable; but her powers had received no aid from education: she was ignorant and illiterate; and her deficiency of all mental improvement, her want of information in the most common particulars, could not be concealed from Miss Dashwood, in spite of her constant endeavour to appear to advantage. Elinor saw, and pitied her for, the neglect of abilities which education might have rendered so respectable; but she saw, with less tenderness of feeling, the thorough want of delicacy, of rectitude, and integrity of mind, which her attentions, her assiduities, her flatteries at the Park betrayed; and she could have no lasting satisfaction in the company of a person who joined insincerity with ignorance; whose want of instruction prevented their meeting in conversation on terms of equality, and whose conduct toward others made every show of attention and deference towards herself perfectly valueless.",human,0.72,12.5,0.2558139534883721,37.03833333333334,7.0,13.0,human,human,human,True,False
"The situation of the house was good. High hills rose immediately behind, and at no great distance on each side; some of which were open downs, the others cultivated and woody. The village of Barton was chiefly on one of these hills, and formed a pleasant view from the cottage windows. The prospect in front was more extensive; it commanded the whole of the valley, and reached into the country beyond. The hills which surrounded the cottage terminated the valley in that direction; under another name, and in another course, it branched out again between two of the steepest of them.",human,0.66,6.2,0.3478260869565217,9.579089108910892,3.0,6.0,human,human,human,True,False
"One might be tempted to believe that moral corruption is solely the province of the wealthy and powerful, a disease bred in the hothouses of privilege. Yet, a closer examination reveals its insidious tendrils reaching into the humblest dwellings, twisting the hearts of those already burdened by hardship. Consider the widow, driven to desperate measures by the relentless demands of creditors, or the young lad, tempted by the allure of easy money through petty theft. Are these not also victims of a system that offers little hope and less opportunity? The fault, then, lies not merely in individual failings, but in a societal structure that breeds despair and compels the vulnerable to compromise their integrity simply to survive. A chilling thought, is it not, that poverty itself can be a breeding ground for vice?",ai_mimicked,0.76,8.166666666666666,0.4848484848484848,12.493134328358211,0.0,11.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"“The only thing necessary for the triumph of evil is for good men to do nothing,” a sentiment often attributed to Edmund Burke, highlights a crucial facet of moral corruption: passive complicity. While active wrongdoing is readily condemned, the silence and inaction of those who witness injustice are equally damaging. This isn’t simply about failing to intervene in dramatic events; it’s about accepting minor transgressions, failing to challenge harmful norms, and prioritizing personal comfort over ethical responsibility. This passive acceptance creates a climate where corruption flourishes, emboldening perpetrators and normalizing unethical behavior. The weight of moral responsibility isn’t solely on those who act wrongly, but on all who stand by and allow it to continue.",ai_neutral,0.77,7.2,0.64,16.261739130434787,1.0,7.0,ai_neutral,ai_neutral,ai_neutral,True,False
"It is a curious phenomenon, is it not, how often we mistake our wishes for our judgements? Young Mr. Harrington, newly come into his inheritance, fancied himself possessed of a remarkable talent for landscape gardening, despite possessing no practical knowledge of the subject whatsoever. He directed the rearrangement of the grounds at Ashworth with an air of absolute authority, dismissing the advice of experienced gardeners with a condescending smile. He envisioned vistas and cascades, terraces and grottoes, all conceived in the abstract, and bearing little relation to the actual contours of the land. The consequence, predictably, was a scene of considerable disorder and expense, a testament to the dangers of allowing enthusiasm to outstrip competence, and a clear illustration of how easily one may be deceived by the flattering image of one’s own imagined abilities.",ai_mimicked,0.76,7.8,0.3714285714285714,16.791851851851856,0.0,13.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Wherever you and Jane are known, you must be respected and valued; and you will not appear to less advantage for having a couple of--or I may say, three--very silly sisters. We shall have no peace at Longbourn if Lydia does not go to Brighton. Colonel Forster is a sensible man, and will keep her out of any real mischief; and she is luckily too poor to be an object of prey to anybody. At Brighton she will be of less importance even as a common flirt than she has been here. The officers will find women better worth their notice.",human,0.74,5.6,0.6153846153846154,8.761267326732675,2.0,3.0,human,human,human,True,False
"The noise of Charley's laughter, and the voice of Miss Betsy, who opportunely arrived to throw water over her friend, and perform other feminine offices for the promotion of her recovery, might have kept many people awake under more happy circumstances than those in which Oliver was placed. But he was sick and weary; and he soon fell sound asleep. OLIVER'S DESTINY CONTINUING UNPROPITIOUS, BRINGS A GREAT MAN TO LONDON TO INJURE HIS REPUTATION It is the custom on the stage, in all good murderous melodramas, to present the tragic and the comic scenes, in as regular alternation, as the layers of red and white in a side of streaky bacon.",human,0.78,6.75,0.8095238095238095,17.124684684684684,1.0,9.0,ai_neutral,human,human,False,False
"He was still a pale young gentleman, and had a certain conquered languor about him in the midst of his spirits and briskness, that did not seem indicative of natural strength. He had not a handsome face, but it was better than handsome: being extremely amiable and cheerful. His figure was a little ungainly, as in the days when my knuckles had taken such liberties with it, but it looked as if it would always be light and young. Whether Mr. Trabb's local work would have sat more gracefully on him than on me, may be a question; but I am conscious that he carried off his rather old clothes much better than I carried off my new suit.",human,0.7,7.0,1.2666666666666666,12.274684873949584,1.0,6.0,human,human,human,True,False
"Mr. Noah Claypole: receiving a free pardon from the Crown in consequence of being admitted approver against Fagin: and considering his profession not altogether as safe a one as he could wish: was, for some little time, at a loss for the means of a livelihood, not burdened with too much work. After some consideration, he went into business as an informer, in which calling he realises a genteel subsistence. His plan is, to walk out once a week during church time attended by Charlotte in respectable attire. The lady faints away at the doors of charitable publicans, and the gentleman being accommodated with three-penny worth of brandy to restore her, lays an information next day, and pockets half the penalty.",human,0.76,8.5,0.2758620689655172,15.224028925619836,0.0,9.0,human,human,human,True,False
"After waiting here some time, he was joined by that young gentleman, who had prudently abstained from showing himself until he had looked carefully abroad from a snug retreat, and ascertained that his new friend had not been followed by any impertinent person. The two hastened back together, to bear to Mr. Fagin the animating news that the Dodger was doing full justice to his bringing-up, and establishing for himself a glorious reputation. THE TIME ARRIVES FOR NANCY TO REDEEM HER PLEDGE TO ROSE MAYLIE. Adept as she was, in all the arts of cunning and dissimulation, the girl Nancy could not wholly conceal the effect which the knowledge of the step she had taken, wrought upon her mind.",human,0.75,7.5,0.3,11.342420168067228,0.0,8.0,human,human,human,True,False
