text_sample,actual_class,ttr,tree_depth,adj_noun_ratio,flesch_kincaid,semicolon_density,comma_density,pred_tier_a_xgb,pred_tier_b_ffnn,pred_tier_c_transformer,all_correct,deceptive_sample
"The cobbled streets of London, teeming with a humanity both wretched and wondrous, offer a most peculiar education in the matter of self – for what, pray tell, *is* a man but the sum of the reflections cast back at him by the faces he encounters? Young Timothy Cratchit, for instance, scarcely knew his own worth until Mr. Grimshaw, the beadle, declared it to be precisely two shillings and sixpence per week, a valuation which, though cruelly low, nonetheless *defined* him in the eyes of the parish, and, alas, for a time, in his own. Such pronouncements, delivered with the cold certainty of the law, are the bricks and mortar with which a fragile identity is constructed, often upon foundations of sand, leaving a soul vulnerable to the shifting winds of circumstance and the capricious judgements of others. It is a sobering thought, is it not, that we are so readily shaped by the opinions of those who know us least?",ai_mimicked,0.7171052631578947,10.5,0.4117647058823529,14.295000000000002,0.0,21.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"He was declared to be in debt to every tradesman in the place, and his intrigues, all honoured with the title of seduction, had been extended into every tradesman's family. Everybody declared that he was the wickedest young man in the world; and everybody began to find out that they had always distrusted the appearance of his goodness. Elizabeth, though she did not credit above half of what was said, believed enough to make her former assurance of her sister's ruin still more certain; and even Jane, who believed still less of it, became almost hopeless, more especially as the time was now come, when, if they had gone to Scotland, which she had never before entirely despaired of, they must in all probability have gained some news of them.",human,0.6846153846153846,8.666666666666666,0.3157894736842105,18.828461538461543,2.0,12.0,human,human,human,True,False
"The chilling paradox of an existential threat lies in its often-invisible nature until it’s almost too late. Unlike a visible enemy, climate change operates on timescales that dwarf human perception, its consequences unfolding gradually, yet relentlessly. It’s not a sudden explosion, but a creeping fever, altering ecosystems, displacing populations, and destabilizing global systems. The danger isn’t solely in rising sea levels or extreme weather events, but in the cascading effects – resource scarcity, mass migration, political instability – that amplify existing vulnerabilities. This slow-motion crisis demands a fundamental shift in perspective, moving beyond short-term economic gains to prioritize long-term planetary health, a challenge that requires unprecedented international cooperation and a willingness to confront uncomfortable truths about our consumption-driven lifestyles.",ai_neutral,0.8879310344827587,7.4,0.4878048780487805,19.45565811965812,0.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Imagine a garden filled with plastic flowers – visually appealing at first glance, but utterly devoid of fragrance or life. This analogy captures the essence of superficiality: a captivating illusion that lacks depth and substance. It’s a world built on fleeting trends and disposable connections, where value is assigned based on popularity rather than intrinsic worth. The danger lies not just in the deception itself, but in the erosion of our ability to discern genuine quality. When constantly bombarded with artificiality, we risk losing our appreciation for the raw, imperfect beauty of the real world, becoming desensitized to authenticity and increasingly reliant on superficial markers of value.",ai_neutral,0.8058252427184466,7.2,0.4482758620689655,15.164792452830191,0.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“The stone of Sisyphus is the absurd.” Albert Camus’s observation resonates deeply when contemplating the existential threats of the 21st century. We are engaged in constant, often futile, efforts to maintain control in a world increasingly defined by chaos and uncertainty. The pursuit of economic growth, for example, continues despite overwhelming evidence of its environmental consequences. The relentless drive for technological innovation proceeds without adequate consideration of its ethical implications. This isn’t necessarily malicious; it’s simply the human tendency to cling to familiar patterns, even when those patterns are demonstrably unsustainable. The threat lies not in the inevitability of failure, but in the refusal to acknowledge the absurdity of the task itself.",ai_neutral,0.7477477477477478,6.285714285714286,0.5714285714285714,14.460714285714284,1.0,6.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The concept of inherited trauma, increasingly recognized in psychological research, offers a compelling lens through which to view parental influence. Beyond genetics, parents transmit patterns of emotional regulation – or dysregulation – to their children. A parent consistently responding to stress with anger, for example, may inadvertently teach their child that anger is a valid, even necessary, response to adversity. This isn’t a matter of deliberate teaching, but of neurological mirroring and the development of attachment styles. Consequently, individuals may find themselves repeating unhealthy relational patterns, struggling with anxiety or depression, or exhibiting behaviors that seem illogical from an external perspective. Breaking these cycles requires acknowledging the intergenerational transmission of emotional burdens and actively cultivating alternative coping mechanisms.",ai_neutral,0.8214285714285714,6.5,0.3783783783783784,18.500000000000004,0.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"From a practical standpoint, parental duty necessitates a constant re-evaluation of boundaries and expectations as a child matures. What constitutes appropriate guidance at age five differs significantly from what’s needed at fifteen. Rigid adherence to outdated rules can stifle independence and breed resentment, while a complete lack of structure can lead to insecurity and poor decision-making. Effective parenting requires a flexible approach, adapting to the child’s evolving needs and capabilities. This includes fostering open communication, encouraging critical thinking, and gradually relinquishing control as the child demonstrates increasing responsibility. It’s a delicate balancing act, demanding patience, empathy, and a willingness to learn alongside one’s child.",ai_neutral,0.8181818181818182,6.666666666666667,0.3513513513513513,16.018076923076922,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"The modern workplace, despite rhetoric about valuing diversity and inclusion, often operates on a foundation of superficial assessments. Consider the emphasis placed on “personal branding” and networking – skills that, while useful, can easily overshadow actual competence. A polished presentation, a confident handshake, and the ability to “work a room” frequently carry more weight than demonstrable expertise or innovative thinking. This isn’t to say these skills are unimportant, but their disproportionate influence reveals a troubling trend. It suggests that appearances and perceived potential are often prioritized over proven ability, creating an environment where genuine talent can be overlooked in favor of those who excel at self-promotion. This ultimately stifles innovation and rewards conformity.",ai_neutral,0.8518518518518519,7.5,0.4375,16.027500000000003,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“Marry your best friend,” the adage goes, but what happens when friendships themselves are increasingly transient? The fluidity of modern relationships – the ease with which connections are formed and dissolved through social media – impacts how we approach potential long-term partnerships. Individuals may hesitate to fully invest in a romantic connection, fearing the potential for loss or the disruption of their social networks. This creates a paradox: a desire for deep connection coupled with a reluctance to fully commit. Marriage prospects are thus often weighed against the perceived risk of vulnerability and the potential for future regret. The emphasis on maintaining a wide social circle can inadvertently hinder the development of the intense, focused intimacy required for a successful marriage.",ai_neutral,0.7631578947368421,7.666666666666667,0.4838709677419355,13.66264705882353,0.0,4.0,human,ai_neutral,ai_neutral,False,False
"Isn't it curious how often we attribute our core beliefs – not just habits, but fundamental perspectives – to the echoes of our upbringing? Parental influence isn’t simply about direct instruction; it’s a pervasive atmospheric pressure shaping our emotional landscapes. Children, acting as remarkably sensitive barometers, absorb not only *what* their parents say, but *how* they say it, the unspoken anxieties hovering in the air, and the values demonstrated through consistent action (or inaction). This absorption creates internal working models of relationships, self-worth, and the world’s inherent safety. Consequently, even conscious rebellion can be interpreted as a reaction *to* that initial influence, proving its enduring power. The challenge, then, isn’t necessarily escaping parental patterns, but becoming aware of them to consciously choose which to perpetuate and which to revise.",ai_neutral,0.7777777777777778,6.166666666666667,0.5483870967741935,15.893346456692914,1.0,13.0,ai_neutral,ai_neutral,ai_neutral,True,False
"“Innocence is ignorance,” a cynical adage suggests, but it touches upon a crucial aspect of childhood vulnerability. Children, lacking the accumulated knowledge and experience of adults, are inherently trusting. This isn’t naiveté, but a necessary condition for learning and growth. They approach the world with an open heart, assuming good intentions until proven otherwise. This inherent trust, however, makes them exceptionally susceptible to manipulation, exploitation, and abuse. The vulnerability lies not in a lack of intelligence, but in a lack of contextual understanding – an inability to recognize predatory behavior or deceptive tactics. Protecting this innocence, while simultaneously preparing children for the complexities of the world, is a delicate and vital balancing act.",ai_neutral,0.7641509433962265,6.0,0.3529411764705882,14.77678571428572,0.0,13.0,ai_neutral,ai_neutral,ai_neutral,True,False
"One observes, strolling through the bustling markets of London, a curious spectacle: the abundance. Mountains of produce, glistening fish, plump poultry – enough to feed a nation, yet so much of it destined for the tables of the wealthy, whilst within a stone’s throw, gaunt figures rummage through refuse heaps, seeking sustenance in discarded scraps. The very air seems to vibrate with the paradox of plenty and privation, a discordant symphony of excess and want. It is a moral failing, surely, a stain upon the national character, that such disparity should exist in a land blessed with such resources, a testament to a system that prioritizes profit over people, and allows the fruits of labour to be enjoyed by those who contribute least to their creation.",ai_mimicked,0.7844827586206896,9.0,0.3428571428571428,15.383100000000002,0.0,14.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The human tendency to compartmentalize – to push unpleasant truths to the periphery of consciousness – is particularly evident when it comes to our own mortality. We build systems, create legacies, and pursue ambitions, often as subconscious attempts to transcend the limitations of our finite lifespan. Yet, this avoidance isn’t necessarily pathological. It’s a coping mechanism, a way to function in a world where constant contemplation of death would be paralyzing. However, a complete denial can lead to a life lived on autopilot, devoid of intentionality. A healthy relationship with mortality involves acknowledging its inevitability without being consumed by it, allowing it to inform our choices rather than dictate our fears.",ai_neutral,0.8155339805825242,7.0,0.3846153846153846,14.878486238532115,0.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Many circumstances might make it more eligible for them to be married privately in town than to pursue their first plan; and even if he could form such a design against a young woman of Lydia's connections, which is not likely, can I suppose her so lost to everything? I grieve to find, however, that Colonel F. is not disposed to depend upon their marriage: he shook his head when I expressed my hopes, and said he feared W. was not a man to be trusted. My poor mother is really ill, and keeps her room. Could she exert herself, it would be better, but this is not to be expected; and as to my father, I never in my life saw him so affected.",human,0.7413793103448276,7.0,0.7142857142857143,8.583000000000002,2.0,9.0,human,human,human,True,False
"They were rather handsome; had been educated in one of the first private seminaries in town; had a fortune of twenty thousand pounds; were in the habit of spending more than they ought, and of associating with people of rank; and were, therefore, in every respect entitled to think well of themselves and meanly of others. They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother's fortune and their own had been acquired by trade. Mr. Bingley inherited property to the amount of nearly a hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.",human,0.6666666666666666,9.0,0.3333333333333333,17.55,5.0,5.0,human,human,human,True,False
"Consider the immigrant experience: a powerful illustration of the dynamic process of identity formation. Leaving behind a familiar cultural landscape forces a re-evaluation of deeply held beliefs and values. Individuals navigate the tension between preserving their heritage and assimilating into a new society, often resulting in a hybrid identity that blends elements of both worlds. This process isn’t always seamless; it can involve feelings of displacement, alienation, and a struggle to belong. However, it also fosters resilience, adaptability, and a unique perspective shaped by cross-cultural understanding. The forging of a new identity, in this context, becomes a testament to the human capacity for growth and reinvention.",ai_neutral,0.7777777777777778,8.333333333333334,0.4,15.901886792452837,1.0,8.0,ai_neutral,ai_neutral,ai_neutral,True,False
"Isn't it curious how often we find ourselves performing roles dictated not by genuine desire, but by an internalized script of ‘shoulds’? Social expectations, at their core, are a complex negotiation between individual autonomy and collective cohesion. They aren’t necessarily malicious constructs, often arising from a desire for predictability and smooth social functioning. However, the pressure to conform – to pursue specific careers, achieve certain milestones by particular ages, or even express emotions in ‘acceptable’ ways – can stifle creativity and lead to widespread feelings of inadequacy. The modern emphasis on curated online personas only exacerbates this, presenting idealized versions of life that few can realistically attain, further solidifying unrealistic benchmarks for success and happiness. Ultimately, recognizing these expectations as constructs, rather than immutable laws, is the first step towards authentic living.",ai_neutral,0.859375,7.166666666666667,0.6176470588235294,17.730769230769237,0.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"But in all, and in almost every line of each, there was a want of that cheerfulness which had been used to characterize her style, and which, proceeding from the serenity of a mind at ease with itself, and kindly disposed towards everyone, had been scarcely ever clouded. Elizabeth noticed every sentence conveying the idea of uneasiness, with an attention which it had hardly received on the first perusal. Mr. Darcy's shameful boast of what misery he had been able to inflict gave her a keener sense of her sister's sufferings. It was some consolation to think that his visit to Rosings was to end on the day after the next, and a still greater that in less than a fortnight she should herself be with Jane again, and enabled to contribute to the recovery of her spirits, by all that affection could do.",human,0.6834532374100719,9.25,0.28,16.150000000000002,0.0,10.0,human,human,human,True,False
"This observation would not have prevented her from trying to talk to the latter, had they not been seated at an inconvenient distance; but she was not sorry to be spared the necessity of saying much: her own thoughts were employing her. She expected every moment that some of the gentlemen would enter the room: she wished, she feared, that the master of the house might be amongst them; and whether she wished or feared it most, she could scarcely determine. After sitting in this manner a quarter of an hour, without hearing Miss Bingley's voice, Elizabeth was roused by receiving from her a cold inquiry after the health of her family.",human,0.7,9.333333333333334,0.375,16.24857142857143,2.0,6.0,human,human,human,True,False
"And she lets the injury done to Jane and the contempt shown to the rest of her family aggravate this resentment in the healthiest way in the world. Still, all this does not explain her charm, which, taking beauty as a common form of all heroines, may perhaps consist in the addition to her playfulness, her wit, her affectionate and natural disposition, of a certain fearlessness very uncommon in heroines of her type and age. Nearly all of them would have been in speechless awe of the magnificent Darcy; nearly all of them would have palpitated and fluttered at the idea of proposals, even naughty ones, from the fascinating Wickham.",human,0.6388888888888888,11.333333333333334,0.4347826086956521,16.94636363636364,1.0,9.0,human,human,ai_mimicked,False,True
"My watchfulness has been effectual; and though I should certainly be a more interesting object to all my acquaintance, were I distractedly in love with him, I cannot say that I regret my comparative insignificance. Importance may sometimes be purchased too dearly. Kitty and Lydia take his defection much more to heart than I do. They are young in the ways of the world, and not yet open to the mortifying conviction that handsome young men must have something to live on as well as the plain.” With no greater events than these in the Longbourn family, and otherwise diversified by little beyond the walks to Meryton, sometimes dirty and sometimes cold, did January and February pass away.",human,0.7589285714285714,6.0,0.75,11.914,1.0,6.0,human,human,human,True,False
"Consider the delicate art of the morning visit. It is not merely a matter of politeness, but a carefully orchestrated performance, governed by a complex set of unwritten rules. The duration of the call, the topics of conversation, even the manner in which one takes tea – all are subject to scrutiny and interpretation. A visit that is too brief may be construed as a slight; one that is too prolonged, as an intrusion. To speak too freely of one’s own concerns is considered indelicate; to remain entirely silent, aloof. The entire exercise, ostensibly designed to foster goodwill, often serves only to reinforce the rigid boundaries of social hierarchy. It is a dance of propriety, where a single misstep can have lasting repercussions upon one’s reputation.",ai_mimicked,0.7372881355932204,6.714285714285714,0.5,11.481485714285718,2.0,9.0,human,ai_mimicked,ai_mimicked,False,False
"Isn't it strange how easily we categorize people, reducing complex individuals to curated online profiles or snap judgments based on appearance? Superficiality, in its modern guise, isn’t necessarily about malice, but a pervasive lack of sustained attention. We skim surfaces, absorbing information in digestible snippets, prioritizing aesthetics over substance. This extends beyond personal interactions, influencing our consumption habits and political discourse. The relentless pursuit of ‘likes’ and validation fosters a culture where image trumps authenticity, and genuine connection suffers. It’s a self-perpetuating cycle; the more we engage with the superficial, the less equipped we become to appreciate depth, nuance, and the messy realities of human experience. Ultimately, this shallow engagement diminishes our capacity for empathy and critical thought.",ai_neutral,0.8362068965517241,5.857142857142857,0.4722222222222222,16.284285714285716,1.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"It is a truth too often overlooked, and yet one which stares us boldly in the face from the workhouses and the debtors’ prisons, that social isolation is frequently the *consequence* of circumstance, a cruel and inexorable chain forged by misfortune. Young Timothy Cratchit, orphaned and cast adrift after his mother’s untimely demise, found himself not merely without sustenance, but without a single soul to offer a kind word or a guiding hand. He was a cipher, a shadow flitting through the crowded markets, unseen and unheard. The bustling energy of the city, which should have offered opportunity, instead served only to highlight his vulnerability, his utter lack of connection. To be invisible in a throng is a torment surpassing any physical hardship.",ai_mimicked,0.8157894736842105,6.8,0.5185185185185185,13.574731707317074,0.0,11.0,ai_neutral,ai_mimicked,ai_mimicked,False,False
"A drawing-room, richly appointed with velvet and gilt, offers a deceptively tranquil stage upon which dramas of power are frequently enacted. Lady Beatrice, ostensibly a creature of refinement and grace, possesses a subtle, yet formidable, influence over her husband, a man of considerable wealth and social standing. She does not shout commands, nor issue direct orders, but rather employs a delicate art of persuasion, a carefully calibrated blend of flattery and reproach. Her power resides not in overt authority, but in her ability to anticipate his desires, to shape his opinions, and to subtly guide his actions. A most cunning game, played with the utmost discretion, and one that reveals the insidious ways in which power can be exercised even within the most seemingly harmonious of households.",ai_mimicked,0.775,7.6,0.3235294117647059,15.22151181102362,0.0,15.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The strangeness of Mr. Collins's making two offers of marriage within three days was nothing in comparison of his being now accepted. She had always felt that Charlotte's opinion of matrimony was not exactly like her own; but she could not have supposed it possible that, when called into action, she would have sacrificed every better feeling to worldly advantage. Charlotte, the wife of Mr. Collins, was a most humiliating picture! And to the pang of a friend disgracing herself, and sunk in her esteem, was added the distressing conviction that it was impossible for that friend to be tolerably happy in the lot she had chosen. ]",human,0.6857142857142857,6.75,0.3684210526315789,10.11266355140187,1.0,6.0,human,human,human,True,False
"It's something to have seen the object of one's love and duty for even so short a time. I shall think of it with a melancholy satisfaction when I wake up in the night. I wish Matthew could have that comfort, but he sets it at defiance. I am determined not to make a display of my feelings, but it's very hard to be told one wants to feast on one's relations, as if one was a Giant, and to be told to go. Mr. Camilla interposing, as Mrs. Camilla laid her hand upon her heaving bosom, that lady assumed an unnatural fortitude of manner which I supposed to be expressive of an intention to drop and choke when out of view, and kissing her hand to Miss Havisham, was escorted forth.",human,0.6991869918699187,7.6,0.2727272727272727,9.349090909090917,0.0,8.0,human,human,human,True,False
"“The art of living lies in our refusal to be determined by the limitations of our biology,” wrote philosopher Ernest Becker. While seemingly defiant, this statement points to a crucial aspect of mortality awareness: the power of meaning-making. Knowing that our physical existence is finite doesn’t necessitate despair; instead, it compels us to create systems of belief, values, and narratives that transcend our individual lifespans. These can take the form of artistic expression, scientific discovery, social activism, or simply the cultivation of loving relationships. By contributing to something larger than ourselves, we find a way to symbolically overcome the limitations of our mortality, leaving a lasting impact on the world.",ai_neutral,0.7685185185185185,9.2,0.3548387096774194,16.16090909090909,1.0,10.0,ai_mimicked,ai_neutral,ai_neutral,False,False
"The fog, a greasy, yellow visitation, clung to London as a mortal dread clings to the heart of a condemned man, and one could not but ponder, whilst observing the spectral figures flitting through its embrace, upon the fragility of all earthly endeavour. For what, after all, are our grandest monuments, our bustling commerce, our very lives, but fleeting shadows cast against an infinite darkness? The chimney sweep, blackened and diminutive, seemed a poignant emblem of our shared fate – a brief spark extinguished in the vast, uncaring void. Even the most opulent carriage, rattling past with its fur-clad occupants, offered no true solace, for beneath the veneer of wealth and privilege lay the same chilling uncertainty, the same inevitable descent into the silence from whence we came. It was a truth whispered on the wind, a truth reflected in the grimy windows, a truth that haunted the very stones of the city.",ai_mimicked,0.7724137931034483,8.2,0.575,14.509421052631575,0.0,20.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"When we drove up to the Blue Boar after a drizzly ride, whom should I see come out under the gateway, toothpick in hand, to look at the coach, but Bentley Drummle! As he pretended not to see me, I pretended not to see him. It was a very lame pretence on both sides; the lamer, because we both went into the coffee-room, where he had just finished his breakfast, and where I ordered mine. It was poisonous to me to see him in the town, for I very well knew why he had come there. Pretending to read a smeary newspaper long out of date, which had nothing half so legible in its local news, as the foreign matter of coffee, pickles, fish sauces, gravy, melted butter, and wine with which it was sprinkled all over, as if it had taken the measles in a highly irregular form, I sat at my table while he stood before the fire.",human,0.6842105263157895,7.6,0.2413793103448276,12.451250000000002,1.0,18.0,ai_mimicked,human,human,False,False
"To speak of a child’s vulnerability is, perhaps, to speak of a garden left ungarded, wherein the delicate seedlings of hope and affection are mercilessly trampled by the heedless boots of the world. Consider young Timothy Cratchit, not so different from many a lad pressed into service before his time, his small hands already roughened by labour, his brow furrowed with a concern far beyond his years. It is not the physical privation alone – though that is grievous enough – but the insidious erosion of joy, the stifling of imagination, the slow extinguishing of that inner light which makes a child a child. Such early burdens, borne with a stoicism that would shame many a grown man, leave scars upon the soul, invisible yet enduring, shaping a future shadowed by the ghosts of lost opportunities.",ai_mimicked,0.752,10.25,0.5151515151515151,16.055597014925375,0.0,12.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The very architecture of London, with its labyrinthine alleys and towering tenements, speaks volumes of a society intent upon containing and categorizing its inhabitants. Each street, each district, a carefully demarcated zone, separating the opulent from the squalid, the respectable from the disreputable. It is a spatial control, a deliberate fragmentation of the urban landscape designed to prevent the mingling of classes, to reinforce the boundaries of social hierarchy. Observe how the grand avenues lead directly to the seats of power, whilst the narrow, winding lanes terminate in dead ends, trapping those who dwell within them in a perpetual cycle of poverty and despair. A city built not for communion, but for containment.",ai_mimicked,0.7663551401869159,7.6,0.3870967741935484,14.839929203539825,0.0,12.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"One cannot but reflect upon the peculiar burden placed upon those who bring new life into the world. It is a responsibility extending far beyond the mere act of procreation, encompassing the moral and intellectual cultivation of a being destined to navigate a society riddled with complexities and temptations. The truly conscientious parent understands that fortune, though advantageous, is a poor substitute for character, and that the greatest gift one can bestow is not wealth, but the capacity for sound judgment and virtuous conduct. To neglect this duty, to prioritize personal comfort over the well-being of one’s child, is a failing of the gravest kind, and one which frequently returns to haunt both parent and offspring with equal measure.",ai_mimicked,0.7217391304347827,9.5,0.5,16.439390756302526,0.0,8.0,human,ai_mimicked,ai_mimicked,False,False
"From a neuroscientific perspective, psychological manipulation leverages the brain’s reward system. Manipulators often employ intermittent reinforcement – unpredictable positive feedback – which triggers dopamine release, creating a powerful craving for approval. This is similar to the mechanisms underlying addiction. The uncertainty of when the reward will come keeps the victim constantly seeking validation from the manipulator. Furthermore, techniques like guilt-tripping activate areas of the brain associated with social pain, compelling the victim to comply in order to alleviate discomfort. Understanding these neurological processes can help individuals recognize when their emotional responses are being exploited and develop strategies to resist manipulative tactics.",ai_neutral,0.8367346938775511,6.333333333333333,0.3333333333333333,18.13994949494949,0.0,4.0,ai_neutral,ai_neutral,ai_neutral,True,False
"It was necessary to make this circumstance a matter of pleasure, because on such occasions it is the etiquette; but no one was less likely than Mrs. Bennet to find comfort in staying at home at any period of her life. She concluded with many good wishes that Lady Lucas might soon be equally fortunate, though evidently and triumphantly believing there was no chance of it. In vain did Elizabeth endeavour to check the rapidity of her mother's words, or persuade her to describe her felicity in a less audible whisper; for to her inexpressible vexation she could perceive that the chief of it was overheard by Mr. Darcy, who sat opposite to them.",human,0.75,9.333333333333334,0.4,12.037087719298246,2.0,4.0,human,human,human,True,False
"I dozed off, myself, in considering the question whether I ought to restore a couple of pounds sterling to this creature before losing sight of him, and how it could best be done. In the act of dipping forward as if I were going to bathe among the horses, I woke in a fright and took the question up again. But I must have lost it longer than I had thought, since, although I could recognise nothing in the darkness and the fitful lights and shadows of our lamps, I traced marsh country in the cold damp wind that blew at us.",human,0.7717391304347826,9.666666666666666,0.25,12.709215686274508,0.0,7.0,human,human,human,True,False
"One observes, with a degree of melancholy, how readily society accords esteem to those who merely *appear* to possess merit. The late Sir Reginald, though burdened with neither wit nor wisdom, enjoyed a considerable reputation for sagacity, solely by virtue of his pronouncements being delivered in a tone of unwavering authority. His opinions, when subjected to even the mildest scrutiny, proved to be remarkably devoid of originality, or indeed, of common sense; yet, who dared to contradict him? The establishment, it seems, values conformity above all else, and readily rewards those who possess the art of appearing profound, even when uttering the most egregious nonsense.",ai_mimicked,0.7843137254901961,8.0,0.3809523809523809,16.11226190476191,1.0,14.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"It is a truth universally acknowledged, that a single woman with a moderate fortune must be in want of a husband; though, perhaps, a more accurate observation would be that she is in want of *prospects* of a husband, for the mere existence of eligible gentlemen does not invariably lead to an offer. Indeed, the art of securing such an establishment lies not solely in possessing accomplishments, though a proficiency in music or drawing is rarely unwelcome, but rather in the delicate management of one’s own affections, and a judicious understanding of the expectations – often unspoken – of those whose good opinion is essential. For a young lady to display too eager a desire is to forfeit all advantage; yet to appear entirely indifferent is to risk being overlooked altogether. A precarious balance, truly, and one which demands a degree of self-possession rarely found in those whose hearts are most engaged.",ai_mimicked,0.7266187050359713,8.25,0.5,19.173666666666666,2.0,10.0,human,ai_mimicked,ai_mimicked,False,False
"Darcy was not of a disposition in which happiness overflows in mirth; and Elizabeth, agitated and confused, rather knew that she was happy than felt herself to be so; for, besides the immediate embarrassment, there were other evils before her. She anticipated what would be felt in the family when her situation became known: she was aware that no one liked him but Jane; and even feared that with the others it was a dislike which not all his fortune and consequence might do away. At night she opened her heart to Jane. Though suspicion was very far from Miss Bennet's general habits, she was absolutely incredulous here.",human,0.7547169811320755,6.75,0.5,13.29555555555556,3.0,5.0,human,human,human,True,False
"“The greatest trick the Devil ever pulled was convincing the world he didn’t exist,” and similarly, effective psychological manipulation often operates in the shadows, masking itself as genuine care or helpful guidance. Unlike coercion, which relies on explicit threats, manipulation works by exploiting emotional responses. A manipulator might, for example, consistently offer ‘help’ that actually increases dependence, or feign vulnerability to elicit sympathy and compliance. This creates a complex dynamic where the victim feels obligated, even grateful, to the person controlling them. The key difference is intent: while genuine support aims to empower, manipulation seeks to maintain control, often at the expense of the other person’s emotional and psychological health.",ai_neutral,0.8055555555555556,7.0,0.6153846153846154,16.911818181818187,0.0,12.0,ai_neutral,ai_neutral,ai_neutral,True,False
"One might be tempted to believe that the grandest houses, filled with servants and bustling with activity, offer immunity from this pervasive malady. Yet, I assure you, the loneliness that afflicts the wealthy is often of a more refined, and therefore, more agonizing variety. Lord Ashworth, for instance, surrounded by obsequious flatterers and burdened by the weight of his estate, found himself utterly unable to confide in another soul. The very structure of his life, built upon privilege and expectation, prevented genuine intimacy. He paced the halls of his ancestral home, a prisoner of his own grandeur, haunted by the silence that echoed between the pronouncements of duty and the whispers of discontent. A vast emptiness, concealed beneath a veneer of respectability.",ai_mimicked,0.7521367521367521,8.0,0.4137931034482758,12.844918032786886,0.0,14.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"The anxieties surrounding a young lady’s marital prospects were, perhaps, most keenly felt by the lady herself, though rarely expressed with any degree of candour. Miss Beatrice, though possessed of a lively wit and a pleasing countenance, found herself increasingly burdened by the weight of expectation. Each ball, each visit, became a stage upon which she was compelled to perform, to attract, to assess, and to be assessed. The very air seemed thick with unspoken questions: Was she sufficiently accomplished? Was her temper amiable enough? Was her dowry adequate? Such scrutiny, though often veiled in polite conversation, could prove a considerable trial to a sensitive mind, and one could scarcely blame her for occasionally retreating into a world of novels and quiet contemplation.",ai_mimicked,0.7672413793103449,5.857142857142857,0.6086956521739131,11.217328687572593,0.0,13.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
"Often, the most effective psychological manipulation isn’t grand or dramatic, but a series of small, consistent behaviors designed to normalize control. This gradual erosion of boundaries can be particularly insidious in romantic relationships. What begins as “concern” can morph into possessiveness, “helpful suggestions” into demands, and “acts of service” into obligations. The victim, initially grateful for the attention, may slowly find themselves isolated from friends and family, their independence curtailed, and their own needs consistently overlooked. The key is the incremental nature of the abuse; each individual act may seem minor, but collectively they create a web of control that is difficult to escape, leaving the victim questioning their own reality and worth.",ai_neutral,0.7747747747747747,6.2,0.6428571428571429,15.988601769911504,1.0,11.0,ai_neutral,ai_neutral,ai_neutral,True,False
"One might be tempted to believe that the vulnerability of childhood is a relic of bygone eras, a consequence of poverty and social neglect. But I contend that it persists, albeit in more subtle forms, even within the seemingly ordered confines of respectable society. For what is a child but a creature utterly reliant upon the integrity of those entrusted with its care? A misplaced confidence, a whispered falsehood, a subtle act of emotional manipulation – these can inflict wounds far deeper and more lasting than any physical blow. The vulnerability lies not merely in the absence of worldly possessions, but in the profound trust placed in the hands of others, a trust that, alas, is so often betrayed.",ai_mimicked,0.7522935779816514,9.2,0.5185185185185185,13.314000000000004,0.0,9.0,human,ai_mimicked,ai_mimicked,False,False
"Let us turn our gaze, not to the grand pronouncements of Parliament, nor the machinations of the wealthy, but to the seemingly innocuous routines of daily life. Consider the relentless schedule imposed upon the factory children, rising before dawn, toiling until dusk, their bodies and spirits broken by monotonous labour. This is not merely a matter of economic necessity, but a deliberate strategy to instill obedience and suppress independent thought. Deprived of education, of leisure, of any opportunity for self-improvement, these young souls are molded into compliant workers, their potential stifled, their futures predetermined. The very rhythm of their existence – a ceaseless, grinding cycle of work and exhaustion – serves as a potent reminder of their powerlessness, a chilling illustration of how social control can be woven into the fabric of everyday life.",ai_mimicked,0.765625,7.8,0.4358974358974359,16.249939393939393,0.0,14.0,ai_mimicked,ai_mimicked,ai_mimicked,True,False
